2755::Oka Katha (2013) [Telugu]::Comedy|Romance|Social
3043::Prema Manasu (2020) [Telugu]::Biographical|Family|War
3437::Oru Durga Puja (2019) [Malayalam]::Family|Sports
3396::Ente Kadha (2016) [Malayalam]::Family
3024::Mana Katha (1994) [Telugu]::Drama|Folk|Mythology
167::Mere Zindagi (1990) [Hindi]::Family|Musical
3054::Mana Katha (1961) [Telugu]::Action|Crime
1466::Pyaar Kahani (1958) [Hindi]::War
1273::Mere Dastaan (1990) [Hindi]::Comedy|Romance
2628::Prema Lokam (2018) [Telugu]::Devotional|Musical|Romance
530::Mere Kahani (1978) [Hindi]::Drama|Social
865::Tum Dastaan (1997) [Hindi]::Drama|Romance
2265::Kannu Kavithai (1950) [Tamil]::Drama|Historical|Social
1743::Kannu Kadhalan (1982) [Tamil]::Romance
902::Pyaar Kahani (1985) [Hindi]::Action|Drama
4561::Maza Gaon (2012) [Marathi]::Musical|Romance
739::Tum Safar (1992) [Hindi]::Comedy|Devotional|Romance
3641::Prema Jeevana (2012) [Kannada]::Drama|Romance
2337::Kaadhal Kadhalan (1999) [Tamil]::Drama|Romance
4666::Pyaar Mutiyaar (2021) [Punjabi]::Drama|Romance
4607::Maza Prem (2002) [Marathi]::Comedy|Family|Historical
1394::Tum Safar (2016) [Hindi]::Comedy|Drama
4689::Mera Pyaar (2019) [Punjabi]::Devotional|Historical|Romance
428::Ek Safar (1976) [Hindi]::Folk|Political
2929::Prema Katha (2006) [Telugu]::Devotional|Social
736::Ek Kahani (2007) [Hindi]::Family|Horror
789::Tum Zindagi (2014) [Hindi]::Horror|Romance
2257::Urimai Kadhalan (2024) [Tamil]::Drama
2284::Urimai Kavithai (1970) [Tamil]::Romance
3845::Prema Sangama (1954) [Kannada]::Social|War
2344::Kaadhal Kavithai (2002) [Tamil]::Political|Romance
4295::Amar Jibon (2013) [Bengali]::Biographical
2869::Oka Manasu (2015) [Telugu]::Musical|Romance
4434::Tumcha Maitri (1979) [Marathi]::Historical|War
2690::Naa Manasu (2017) [Telugu]::Comedy|Drama
2731::Prema Premalo (1950) [Telugu]::Action|Musical
3983::Ninna Jeevana (2025) [Kannada]::Social
4450::Tumcha Prem (1970) [Marathi]::Biographical|Romance
3601::Ninna Preethi (2020) [Kannada]::Historical
3325::Njan Jeevitham (1990) [Malayalam]::Drama|Historical
1132::Mere Dastaan (2021) [Hindi]::Comedy|Drama
1399::Dil Zindagi (1950) [Hindi]::Social
2185::Thalaiva Manam (2022) [Tamil]::Comedy|Romance
2999::Naa Manasu (1974) [Telugu]::Drama
3163::Mana Manasu (2000) [Telugu]::Horror|Romance
279::Tum Eid (2023) [Hindi]::Action|Comedy
1514::Dil Kahani (1972) [Hindi]::Family|Romance
3122::Naa Premalo (2004) [Telugu]::Biographical|Romance
4586::Maza Ahe (1986) [Marathi]::Drama|Romance
2950::Mana Manasu (2003) [Telugu]::Comedy|Musical|Political
297::Pyaar Dastaan (2015) [Hindi]::Drama
1615::Pyaar Durga Puja (2007) [Hindi]::Devotional|Social|Thriller
1982::Kaadhal Kadhalan (1953) [Tamil]::Musical|Romance
2683::Prema Manasu (1991) [Telugu]::Romance|Social
3484::Njanum Premam (1982) [Malayalam]::Drama
3830::Prema Kathe (1966) [Kannada]::Comedy|Social
3818::Prema Jeevana (1950) [Kannada]::Comedy|War
239::Tum Dastaan (2023) [Hindi]::Drama|Romance
1871::Kannu Kavithai (2005) [Tamil]::Devotional|Political
2635::Prema Lokam (2015) [Telugu]::Action
3346::Ente Sneham (2012) [Malayalam]::Biographical
1143::Main Zindagi (2019) [Hindi]::Biographical
1536::Ek Zindagi (1967) [Hindi]::Romance
1859::Kannu Kadhalan (1994) [Tamil]::Drama|Romance
3039::Naa Katha (1951) [Telugu]::Comedy|Romance
3882::Ninna Kathe (2003) [Kannada]::Family|Folk
1610::Ek Raaz (2025) [Hindi]::Action|Drama
565::Main Raaz (2000) [Hindi]::Folk|Thriller
4374::Ekach Ahe (2011) [Marathi]::Romance
1845::Kannu Vaazhkai (1991) [Tamil]::Comedy
1120::Ek Raaz (2018) [Hindi]::Drama|Folk
2222::Urimai Kadhalan (1958) [Tamil]::Action|Historical|Horror
845::Mere Dastaan (2021) [Hindi]::Comedy|Family
1401::Mere Kahani (2021) [Hindi]::Family|Musical
4878::Dil Sardar (1955) [Punjabi]::Social|Thriller
3631::Prema Sangama (2016) [Kannada]::Musical|Thriller
2651::Mana Manasu (2008) [Telugu]::Comedy|Drama
944::Ek Raaz (2002) [Hindi]::Comedy|Social
3763::Jeeva Navratri (2006) [Kannada]::Comedy|Musical|Romance
3964::Nanna Preethi (2017) [Kannada]::Action|Devotional
4587::Aamcha Maitri (2003) [Marathi]::Comedy|Drama|Musical
4949::Mera Pind (2006) [Punjabi]::Drama|War
3576::Njan Premam (2005) [Malayalam]::Romance|Sports
4726::Tera Pind (2007) [Punjabi]::Comedy|Drama
161::Ek Zindagi (2010) [Hindi]::Action|Folk
3410::Ente Jeevitham (2019) [Malayalam]::Drama|Musical|Social
3099::Oka Lokam (1982) [Telugu]::Comedy|Family|Sports
3309::Oru Kadha (1960) [Malayalam]::Romance|Thriller
4573::Ekach Maitri (2015) [Marathi]::Social
4778::Dil Pind (2018) [Punjabi]::Drama|Social|Thriller
3383::Njan Premam (1958) [Malayalam]::Musical
2542::Mana Premalo (2020) [Telugu]::Drama|Mythology
3274::Ente Kadha 21 (1963) [Malayalam]::Family|Historical
4882::Pyaar Pind (2023) [Punjabi]::Action|War
1739::Kannu Vaazhkai (2009) [Tamil]::Romance
247::Main Kahani (2023) [Hindi]::Drama|Social
1315::Ek Dastaan (1983) [Hindi]::Action|Musical|Romance
3087::Mana Premalo (2004) [Telugu]::Family|Sports
4575::Tumcha Ahe (2023) [Marathi]::Action|Comedy
2084::Kannu Kavithai (1978) [Tamil]::Drama
3789::Jeeva Sangama (1989) [Kannada]::Drama|Thriller
4835::Tera Pind (2002) [Punjabi]::Art House|Drama|War
2061::Urimai Kavithai (2001) [Tamil]::Action|Historical
3587::Oru Kadha (1996) [Malayalam]::Comedy
2285::Thalaiva Kavithai (2023) [Tamil]::Drama|Romance
3318::Ente Sneham (1985) [Malayalam]::Folk|Romance
348::Pyaar Zindagi (1987) [Hindi]::Drama|Mythology|Political
3592::Njanum Kadha (1991) [Malayalam]::Comedy
3880::Ninna Sangama (2008) [Kannada]::Historical|Thriller
2483::Prema Katha (1950) [Telugu]::Comedy|Romance
4377::Aamcha Maitri (2013) [Marathi]::Devotional|Family
3992::Prema Kathe (2017) [Kannada]::Drama|Social
2989::Mana Navratri (2007) [Telugu]::Comedy|Crime
3889::Ninna Jeevana (2002) [Kannada]::Devotional|Drama
2871::Mana Katha (1962) [Telugu]::Action|Social
1574::Main Safar (2015) [Hindi]::Drama
2040::Kaadhal Vaazhkai (1952) [Tamil]::Biographical|Comedy
3526::Njan Jeevitham (1960) [Malayalam]::Action|Comedy|Drama
2280::Kaadhal Kadhalan (2018) [Tamil]::Comedy|Drama|Sports
846::Main Kahani (2023) [Hindi]::Musical|War
1909::Thalaiva Kadhalan (1984) [Tamil]::Horror|Political|Social
1614::Pyaar Raaz (1991) [Hindi]::Action|Comedy
4965::Tera Pyaar (2024) [Punjabi]::Romance
1349::Pyaar Dastaan (2017) [Hindi]::Family|Musical
4051::Tomar Golpo (2008) [Bengali]::Comedy|Devotional
4138::Amar Bhalobasha (1989) [Bengali]::Comedy
1674::Main Raaz (1971) [Hindi]::Comedy|Historical
2964::Naa Katha (2001) [Telugu]::Family|Historical
4695::Mera Sardar (2005) [Punjabi]::Art House|Comedy
1074::Dil Raaz 3 (2017) [Hindi]::Comedy
668::Ek Raaz (2016) [Hindi]::Drama|Family
3105::Mana Premalo (2012) [Telugu]::Drama|Social
4787::Pyaar Sardar (1951) [Punjabi]::Comedy|Crime|Romance
4824::Dil Sardar (1973) [Punjabi]::Musical|Political
92::Mere Dastaan (2009) [Hindi]::Biographical|Comedy
4948::Mera Pyaar (2019) [Punjabi]::Drama|Musical
4828::Dil Mutiyaar (1999) [Punjabi]::Musical|Romance
523::Main Dastaan (1956) [Hindi]::Drama|Folk
4736::Tera Pind 7 (1969) [Punjabi]::Drama|Sports
1686::Main Safar (1995) [Hindi]::Comedy|Drama
2281::Urimai Ganesh Chaturthi (1994) [Tamil]::Crime|Historical
4976::Mera Mutiyaar (2018) [Punjabi]::Devotional|Musical
1166::Ek Kahani (1990) [Hindi]::Sports
679::Ek Safar (1954) [Hindi]::Musical|Social|Sports
4647::Aamcha Ahe (2014) [Marathi]::Historical
1112::Ek Raaz (2025) [Hindi]::Comedy|Drama
4650::Ekach Ahe (2023) [Marathi]::Historical|Social|Thriller
2221::Kaadhal Manam (1983) [Tamil]::Musical|Political|War
1008::Ek Dastaan (1956) [Hindi]::Action|Romance
1665::Tum Navratri (1961) [Hindi]::Social
3407::Njanum Pongal (1993) [Malayalam]::Drama|Political
2106::Kaadhal Kavithai (1984) [Tamil]::Political
2457::Mana Lokam (2008) [Telugu]::Romance
117::Dil Raaz (1994) [Hindi]::Social
3959::Nanna Sangama (1984) [Kannada]::Action|Drama|Historical
4981::Pyaar Pind (2016) [Punjabi]::Action|Art House
4572::Maza Prem (1969) [Marathi]::Devotional|Romance
3416::Oru Jeevitham (2020) [Malayalam]::Family|Thriller
1025::Ek Zindagi (2001) [Hindi]::Action|Documentary
1000::Mere Dastaan (1973) [Hindi]::Action|Comedy|War
1123::Pyaar Raaz (1992) [Hindi]::Folk|Social
378::Mere Zindagi (1953) [Hindi]::Crime
853::Main Raaz (1996) [Hindi]::Comedy|Political|Social
1689::Tum Kahani (2014) [Hindi]::Drama|Musical|War
440::Mere Raaz (1958) [Hindi]::Musical|Social
4953::Mera Pind (1963) [Punjabi]::Comedy|Drama
4401::Aamcha Gaon (1998) [Marathi]::Action|Thriller
2119::Urimai Kadhalan (2000) [Tamil]::Sports
975::Mere Kahani (1986) [Hindi]::Drama|Folk|Thriller
4709::Tera Sardar (2017) [Punjabi]::Comedy|Romance
3678::Jeeva Kathe (1985) [Kannada]::Folk|Romance
2789::Naa Lokam (1961) [Telugu]::Comedy|Musical
1938::Thalaiva Kadhalan (2012) [Tamil]::Family|Romance
4898::Tera Pyaar (2016) [Punjabi]::Devotional|Horror
3271::Ente Jeevitham (1957) [Malayalam]::Crime|Family
1958::Kannu Manam (2015) [Tamil]::Drama|Historical|War
2532::Mana Lokam (1965) [Telugu]::Biographical|Drama
2995::Prema Premalo (2011) [Telugu]::Comedy|Musical
2748::Oka Premalo (1953) [Telugu]::Comedy|Social
2511::Naa Premalo (2022) [Telugu]::Comedy
68::Tum Dastaan (2023) [Hindi]::Crime|Social
4610::Maza Gaon (2014) [Marathi]::Historical|Musical
1635::Tum Dastaan (1979) [Hindi]::Art House|Comedy
314::Main Safar (1963) [Hindi]::Historical|Romance
1742::Kannu Kadhalan (1993) [Tamil]::Musical
3469::Oru Kadha (2009) [Malayalam]::Comedy|Drama
1146::Mere Kahani (2020) [Hindi]::Comedy|Sports
2090::Kannu Kavithai (1954) [Tamil]::Action|Horror
1506::Tum Dastaan (2020) [Hindi]::Action
1023::Ek Dastaan (1970) [Hindi]::Action|Historical
1989::Kannu Kavithai (1995) [Tamil]::Drama|Sports
3820::Jeeva Kathe (1992) [Kannada]::Comedy|Social|Thriller
750::Pyaar Dastaan (1976) [Hindi]::Drama|Social
4702::Dil Pind (2006) [Punjabi]::Family
2438::Thalaiva Kadhalan (1982) [Tamil]::Sports
249::Dil Raaz (1985) [Hindi]::Historical
821::Dil Raaz (2001) [Hindi]::Sports|Thriller
480::Pyaar Raaz (1988) [Hindi]::Drama|Musical|Mythology
26::Tum Safar (2018) [Hindi]::Comedy
4400::Maza Prem (2018) [Marathi]::Action|Family
3512::Njan Jeevitham (2021) [Malayalam]::Drama
2227::Kaadhal Kavithai (2023) [Tamil]::Crime|Romance
4170::Prothom Golpo (2019) [Bengali]::Romance|Thriller
954::Mere Raaz (2025) [Hindi]::Comedy|Romance
2746::Mana Katha (2023) [Telugu]::Comedy|Drama
4413::Aamcha Prem (2015) [Marathi]::Action|Musical
1240::Mere Dastaan (2007) [Hindi]::Musical
1905::Thalaiva Vaazhkai (2000) [Tamil]::Family|Romance
1374::Mere Dastaan (2007) [Hindi]::Folk|Romance|War
885::Pyaar Safar (1987) [Hindi]::Historical|Social|Sports
3120::Mana Katha (1959) [Telugu]::Historical
20::Mere Kahani (2005) [Hindi]::Action|Mythology
666::Dil Dastaan (1987) [Hindi]::Social|Thriller
4366::Aamcha Prem (2012) [Marathi]::Historical|Horror|Romance
3759::Nanna Kathe (1985) [Kannada]::Drama
4556::Ekach Prem (1964) [Marathi]::Family|War
2662::Oka Premalo (1965) [Telugu]::Crime|Romance
1680::Main Raaz (2004) [Hindi]::Drama
1036::Pyaar Safar 420 (1974) [Hindi]::Comedy|Drama
3128::Naa Manasu (1967) [Telugu]::Comedy
766::Pyaar Kahani (2021) [Hindi]::Comedy|Social
2469::Prema Manasu 21 (2012) [Telugu]::Thriller
4118::Amar Jibon (2000) [Bengali]::Historical|Mythology
635::Tum Raaz 21 (2021) [Hindi]::Family|Folk
4069::Prothom Bhalobasha (2020) [Bengali]::Action|Comedy
3228::Njan Sneham (2021) [Malayalam]::Biographical|Devotional|Family
1015::Pyaar Zindagi (2001) [Hindi]::Drama|Political|Romance
4466::Ekach Ahe 7 (1966) [Marathi]::Action|Drama
1220::Mere Safar (1959) [Hindi]::Comedy|Folk|War
2885::Mana Katha (1982) [Telugu]::Romance|War
2808::Mana Manasu (2023) [Telugu]::Action
3597::Oru Sneham (1974) [Malayalam]::Comedy|Crime|Social
1552::Mere Baisakhi (2025) [Hindi]::Mythology|Romance|Social
364::Mere Safar (2001) [Hindi]::Political|Romance
4344::Maza Prem (2006) [Marathi]::Art House|Biographical
1566::Ek Dastaan (2018) [Hindi]::Drama|Romance
1201::Pyaar Zindagi (1984) [Hindi]::Social
1241::Tum Kahani (1975) [Hindi]::Drama|Historical
4127::Tomar Jibon (1993) [Bengali]::Action|Romance|War
1193::Main Kahani (1972) [Hindi]::Biographical|Family
4979::Mera Pind (1976) [Punjabi]::Musical
1854::Thalaiva Vaazhkai (1955) [Tamil]::Thriller|War
1225::Dil Zindagi (1962) [Hindi]::Musical|Romance
3773::Nanna Preethi (2007) [Kannada]::Drama|Social
3599::Ente Jeevitham (2007) [Malayalam]::Folk
3255::Njan Kadha (2007) [Malayalam]::Comedy|Devotional
4288::Amar Pongal (1979) [Bengali]::Historical|Romance
4129::Tomar Navratri (2016) [Bengali]::Comedy|Drama|Thriller
1687::Tum Raaz (1979) [Hindi]::Biographical|Folk|Social
1617::Tum Dastaan (1992) [Hindi]::Action|Drama
894::Pyaar Dastaan (1986) [Hindi]::Action|Drama
3626::Jeeva Jeevana (1977) [Kannada]::Historical|Musical
2273::Urimai Vaazhkai (1989) [Tamil]::Historical|Social
1620::Pyaar Durga Puja (2024) [Hindi]::Action|Family|Social
3974::Prema Sangama (2024) [Kannada]::Folk|Social
2442::Kaadhal Manam (1966) [Tamil]::Family
3868::Ninna Preethi (2019) [Kannada]::Romance
3454::Njanum Premam 786 (2014) [Malayalam]::Drama
791::Dil Kahani (1953) [Hindi]::Comedy|Romance
2426::Thalaiva Manam (1952) [Tamil]::Action|Drama
2054::Kaadhal Manam (1961) [Tamil]::Historical|War
253::Ek Kahani (1989) [Hindi]::Family|Mythology
12::Tum Zindagi (1999) [Hindi]::Action|Documentary
2741::Prema Manasu (1976) [Telugu]::Romance
178::Pyaar Kahani (2017) [Hindi]::Historical|Social
1550::Pyaar Dastaan (2025) [Hindi]::Horror|Musical
3283::Njanum Sneham (2006) [Malayalam]::Drama|Historical
1825::Urimai Vaazhkai (1993) [Tamil]::Historical
95::Pyaar Raaz (2011) [Hindi]::Action|Musical|Social
2143::Kaadhal Vaazhkai (1989) [Tamil]::Social|Thriller
3327::Oru Kadha (2012) [Malayalam]::Drama
3202::Ente Jeevitham (2019) [Malayalam]::Action|Comedy|Crime
4612::Ekach Gaon (1962) [Marathi]::Biographical|Crime|Mythology
400::Dil Navratri (2015) [Hindi]::Action|Family|Mythology
3093::Oka Lokam (2000) [Telugu]::Biographical|Historical
729::Dil Zindagi (2024) [Hindi]::Drama|Historical
2896::Prema Lokam (2011) [Telugu]::Drama|War
2717::Naa Lokam (1979) [Telugu]::Biographical|Comedy
4943::Pyaar Sardar (1958) [Punjabi]::Action|Crime
2673::Prema Katha (2005) [Telugu]::Action|Romance
1755::Urimai Kadhalan (2015) [Tamil]::Musical|Romance
1904::Kannu Kadhalan (1972) [Tamil]::Action|Drama
4657::Mera Pyaar (2015) [Punjabi]::Musical
3883::Ninna Preethi (2020) [Kannada]::Comedy|Drama
3476::Njan Premam (2017) [Malayalam]::Musical|Social
2609::Prema Manasu 3 (2020) [Telugu]::Drama
2050::Kannu Kavithai (2002) [Tamil]::Action|Musical
4535::Maza Ahe (2003) [Marathi]::Drama|Political|Thriller
3062::Naa Katha (1963) [Telugu]::Action|Drama
2639::Mana Holi (1986) [Telugu]::Comedy|Social
1317::Pyaar Kahani (1981) [Hindi]::Drama|Romance
4888::Pyaar Sardar 3 (2007) [Punjabi]::Romance
2493::Naa Katha (1968) [Telugu]::Comedy|Mythology|Sports
3556::Ente Jeevitham (2015) [Malayalam]::Action
3817::Nanna Preethi (2004) [Kannada]::Romance
141::Main Dastaan (1967) [Hindi]::Biographical|Drama
1526::Main Zindagi (2018) [Hindi]::Horror
4862::Tera Pind (2025) [Punjabi]::Comedy|Historical
1229::Ek Kahani (2007) [Hindi]::War
1937::Urimai Kavithai (2011) [Tamil]::Musical
910::Main Dastaan (2009) [Hindi]::Family|Sports
4244::Ek Jibon (2005) [Bengali]::Social
4289::Prothom Jibon (2010) [Bengali]::Action|Drama
4769::Pyaar Pind (2016) [Punjabi]::Action|Historical
2489::Naa Manasu (1980) [Telugu]::Action|Social
2865::Naa Manasu (2024) [Telugu]::Comedy|Drama
588::Pyaar Safar 100 (1987) [Hindi]::Action
3649::Jeeva Kathe (1960) [Kannada]::Folk|Romance
4880::Dil Mutiyaar (2024) [Punjabi]::Documentary|Thriller
322::Ek Zindagi (1990) [Hindi]::Action|Drama
4248::Tomar Jibon (1981) [Bengali]::Action
3932::Jeeva Preethi (2020) [Kannada]::Drama
240::Tum Zindagi (2018) [Hindi]::Romance|War
1302::Pyaar Kahani (1988) [Hindi]::Horror
3094::Mana Katha (2021) [Telugu]::Devotional|War
3942::Jeeva Preethi (2011) [Kannada]::Drama|Romance
1847::Thalaiva Manam (1983) [Tamil]::Biographical|Family|Social
4078::Tomar Bhalobasha (1961) [Bengali]::Historical
2606::Naa Katha (2010) [Telugu]::Drama
3404::Njan Sneham (1999) [Malayalam]::Political|Romance
4058::Amar Jibon (1983) [Bengali]::Comedy|Drama|War
3861::Nanna Preethi (2022) [Kannada]::Comedy|Drama|War
516::Ek Dastaan (2009) [Hindi]::Comedy|Political|Social
3455::Oru Jeevitham (2001) [Malayalam]::Family|Romance
3215::Njan Jeevitham (2020) [Malayalam]::Documentary|Mythology
2367::Kaadhal Manam (2005) [Tamil]::Comedy|Crime
1086::Main Safar (1982) [Hindi]::Crime|Drama
2946::Naa Manasu (2018) [Telugu]::Comedy|Documentary
3292::Ente Kadha (2010) [Malayalam]::Action|Horror|Mythology
2292::Thalaiva Kavithai (1964) [Tamil]::Action|Comedy|Romance
4140::Prothom Bhalobasha (2001) [Bengali]::Comedy|Devotional
2530::Oka Manasu (1996) [Telugu]::Historical|Romance
1161::Main Zindagi (1986) [Hindi]::Comedy
2363::Kannu Vaazhkai 420 (2014) [Tamil]::Drama|Romance
188::Main Holi (1953) [Hindi]::Comedy|Horror
2970::Mana Premalo (2018) [Telugu]::Action|Historical
3114::Prema Lokam (2012) [Telugu]::Devotional|Romance
698::Pyaar Safar (2019) [Hindi]::Social
3339::Oru Premam (2004) [Malayalam]::Drama|Social
976::Mere Raaz (1950) [Hindi]::Musical|Thriller
2376::Kannu Kadhalan (1995) [Tamil]::Social|War
4768::Tera Sardar (2000) [Punjabi]::Action|Mythology|Romance
1033::Pyaar Ganesh Chaturthi (1968) [Hindi]::Family|Historical|Romance
4307::Tumcha Gaon (1980) [Marathi]::Social|War
1911::Thalaiva Vaazhkai (1989) [Tamil]::Romance|War
469::Pyaar Safar (2000) [Hindi]::Action|Drama|Family
4601::Aamcha Ahe 100 (2009) [Marathi]::Drama|Thriller
2283::Kannu Kadhalan (1994) [Tamil]::Action|Political
2399::Kannu Kavithai (1980) [Tamil]::Comedy|Drama
1705::Kannu Manam (1960) [Tamil]::Historical|Musical
639::Ek Dastaan (1954) [Hindi]::Comedy|Romance
3446::Ente Sneham (2021) [Malayalam]::Action
3191::Naa Premalo (2013) [Telugu]::Family|Sports
2975::Prema Premalo (1972) [Telugu]::Comedy|Family
1117::Main Kahani (2015) [Hindi]::Action|Comedy|Thriller
1030::Mere Raaz (2015) [Hindi]::Action|Crime|Devotional
2638::Mana Premalo (1980) [Telugu]::Drama|Thriller
4624::Tumcha Maitri (2005) [Marathi]::Drama|Social
234::Mere Dastaan (1955) [Hindi]::Drama|Romance
4432::Aamcha Maitri (2004) [Marathi]::Musical|Sports
3172::Mana Premalo (1957) [Telugu]::Comedy|Sports
1305::Mere Kahani (2006) [Hindi]::Action|Social
1453::Dil Kahani (2021) [Hindi]::Horror|Romance|Thriller
2858::Prema Premalo (2011) [Telugu]::Devotional|Horror
185::Ek Dastaan (1999) [Hindi]::Action|Comedy|Romance
1158::Ek Raaz (2022) [Hindi]::Action
688::Mere Raaz (2018) [Hindi]::Comedy|Romance
4102::Prothom Golpo (1979) [Bengali]::Drama|Social
3757::Nanna Sangama (2015) [Kannada]::Biographical|Political|Sports
3196::Naa Katha (2017) [Telugu]::Musical|Romance
2718::Naa Katha (2024) [Telugu]::Action|Comedy|Social
313::Pyaar Dastaan (2012) [Hindi]::Comedy|Documentary
2932::Prema Katha (1982) [Telugu]::Romance
2001::Kannu Kavithai (2000) [Tamil]::Drama
1027::Ek Dastaan (2017) [Hindi]::Political|Sports
4849::Dil Pind (1972) [Punjabi]::Political
3000::Naa Manasu (1984) [Telugu]::Social|Thriller
3174::Naa Katha (2025) [Telugu]::Comedy|Musical
803::Main Raaz (2013) [Hindi]::Family
